Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Thymus_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.10
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: thymus
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
TOPBP1_10060	308768	ticrr	0.009128795395911887	0.14040117968195423	1.153522	1.153522	1.0684826	1.1179063	1.0609368	1.1311965	1.016426	1.0608528	1.0707482	1.0445753	1.153522	0.16687733	0.22871976	0.20860708	0.054868538	0.7354906	0.20189288	0.1496385	0.2950033	0.007510113			
TOR1A_10061	266606	tor1a	0.001398880895283773	0.08175445623873423	1.149	1.149	1.0543189	1.0353869	1.0414903	1.0456806	1.0297577	1.0231876	-1.0124954	1.0261075	1.149	0.1552578	0.356851	0.35376328	0.26945838	0.2936914	0.58855873	0.76361567	0.48458025	0.0034226922			
TPD52L2_10067	296480	tpd52l2	0.023743016759776536	0.2243495241051107	-1.0267147	1.0267147	-1.0177863	-1.0055761	-1.0090715	-1.0197245	-1.0152217	-1.016488	-1.0068495	-1.0179489	-1.0267147	0.020144368	0.358378	0.44039008	0.08863511	0.17406271	0.22260936	0.6083551	0.04119053	0.057202008			
TRAP1_10074	287069	trap1	0.008533439174439373	0.14040117968195423	1.1078571	1.1078571	1.0509357	1.0552999	1.0431297	1.0207582	1.0139471	1.0170175	1.0086478	-1.0244505	1.1078571	0.1860221	0.28360528	0.1932685	0.5635598	0.50583667	0.6187667	0.75427264	0.45800686	0.012110805			
TRAPPC3_10075	362599	trappc3	0.02457051538154215	0.22794737224421605	1.0432858	1.0432858	1.0432858	1.0310203	1.0383837	-1.0001584	1.0044681	-1.0398043	1.0012698	-1.0395466	-1.0292741	0.12322891	0.32161838	0.08767774	0.99415	0.8364569	0.19751996	0.9568609	0.21980134	0.299883			
TRMT6_10088	311441	trmt6	0.037690934338424915	0.2849155443878713	1.1513349	1.1513349	1.1235431	1.1513349	1.1209792	1.1068821	1.0212775	1.0537947	1.028295	1.0353593	1.1334549	0.05890768	0.113402575	0.07056597	0.042193986	0.68790615	0.36572784	0.6384459	0.39924943	0.020390768			
TSTA3_10098	300036	gfus	0.00553687957286929	0.12600321027287317	-1.0626079	1.0626079	-1.0315211	-1.0387625	-1.0231628	-1.0168031	1.0129293	-1.0146191	1.0023646	-1.0064133	-1.0626079	0.07190752	0.05169848	0.35542464	0.3218446	0.3355449	0.5929312	0.83046156	0.6521876	0.004284866			
TUBB2A_10104	498736	tubb2a	0.004011231448054553	0.10915897847305792	-1.2488241	1.2488241	-1.0343727	1.0369955	-1.0859748	-1.0998652	-1.1513262	-1.1231394	1.0480165	-1.148958	-1.2488241	0.5212123	0.42015657	0.15638098	0.08548841	0.18650073	0.073847815	0.33934718	0.1049964	0.028462503			
TXNDC9_10111	280671	txndc9	0.007348438456827924	0.13391216866415886	1.0138929	1.0138929	1.0035894	-1.0029194	1.0027592	-1.0046082	-1.0034643	1.0018591	-1.0068644	-1.0080489	1.0138929	0.41333964	0.48117366	0.44088483	0.3053292	0.477628	0.755514	0.19873165	0.14552289	0.044667132			
TXNRD1_10114	58819	txnrd1	0.026677284491339836	0.24235793044953352	-1.0840795	1.0840795	-1.0238409	1.0334493	-1.0285565	-1.0018128	-1.02435	-1.0193324	1.0266622	-1.0581715	-1.0840795	0.42878488	0.5582564	0.2621289	0.9571729	0.42787966	0.5452972	0.29780158	0.02891555	4.4416593E-4			
TXNRD2_33001	50551	txnrd2	0.011894995898277276	0.1607793816449266	-1.4556412	1.4556412	1.0503516	-1.1707437	-1.053281	-1.018696	-1.0478889	-1.0988303	1.056748	-1.0648354	-1.4556412	0.6484844	0.44633618	0.6272237	0.89379865	0.7244229	0.4481102	0.6142128	0.57982016	0.020273414			
UBE2J1_10122	297961	ube2j1	0.0043616177636796195	0.11412899814961672	1.0596174	1.0596174	1.0188179	1.0425502	1.0251232	1.0426637	1.0112865	1.0423193	1.022308	1.0175939	1.0596174	0.25107953	0.113856144	0.19642302	0.07147411	0.5931964	0.030954745	0.18252127	0.06531136	0.0052242754			
UBQLN2_10128	317396	ubqln2	0.0016022431403965552	0.08175445623873423	-1.1636275	1.1636275	-1.0244837	-1.0222248	-1.0391729	1.0208948	-1.0008856	-1.0041322	1.0174779	-1.0384862	-1.1636275	0.38566306	0.5501015	0.28854948	0.45330185	0.9724946	0.9139559	0.62036574	0.14842738	0.024670566			
UFM1_10130	365797	ufm1	0.001806140878988561	0.08776984604799175	-1.0854511	1.0854511	-1.0081089	-1.0006351	-1.0182667	-1.0150728	1.0211693	-1.0189689	-1.0168164	-1.0042113	-1.0854511	0.44905835	0.9474719	0.47816902	0.35453954	0.11639801	0.39566147	0.1208423	0.8351112	0.030641649			
UGDH_10131	83472	ugdh	0.015369059656218402	0.17924714719052434	-1.0653988	1.0653988	1.0014431	1.0342199	-1.005217	-1.0026872	1.0169175	-1.0052443	1.0465434	1.0012132	-1.0653988	0.9517874	0.27609652	0.8902584	0.91117954	0.39791098	0.82729095	0.09268912	0.95580626	0.060253277			
UHRF1_10132	316129	uhrf1	0.04663316582914573	0.3083118750956021	1.0813076	1.0813076	1.0241312	1.0770427	1.0284445	1.043874	-1.0054535	-1.0032663	1.0128088	-1.0059078	1.0813076	0.3593222	0.2626298	0.32593012	0.19492713	0.8217221	0.90853274	0.47739607	0.7582415	0.0010320762			
USP1_10136	313387	usp1	0.00303951367781155	0.09544072948328267	1.0431418	1.0431418	1.0224626	1.0223973	1.0167173	1.0239391	1.0089636	1.0109171	-1.0006768	-1.0110033	1.0431418	0.008540104	0.33132762	0.14330372	0.04564063	0.46980163	0.23859979	0.9416184	0.4488771	0.0015636832			
USP14_10137	291796	usp14	0.013090043633478779	0.16942128707307855	1.0357394	1.0357394	1.0152521	1.0049572	1.0091887	1.0096277	-1.0032464	1.0050956	1.0027575	-1.0188555	1.0357394	0.29453743	0.7183679	0.4413476	0.5500314	0.8152945	0.7353964	0.808353	0.2419629	0.0053338204			
VDAC2_10151	83531	vdac2	0.009969481180061038	0.14512560012742043	1.0445035	1.0445035	1.014711	1.0353765	1.0218835	1.0133495	1.0085404	1.0113099	1.0094696	-1.0176711	1.0445035	0.20950434	0.1628996	0.15609787	0.16834505	0.4255445	0.43934873	0.25131875	0.12332954	0.017402506			
VGLL4_10152	297523	vgll4	0.038912050823903116	0.2877517961289357	1.0791191	1.0791191	-1.0211442	1.0421402	1.0213675	1.0246698	1.0035087	1.0213501	1.0286282	-1.0083686	1.0791191	0.6115489	0.5087747	0.49335492	0.45977032	0.86061466	0.46620944	0.28166234	0.7580611	0.009596757			
WDR43_10168	362703	wdr43	0.004788507581803671	0.1163493330293011	1.025937	1.025937	-1.0118815	-1.0041267	-1.0018829	1.0006098	-1.0098678	-1.015697	1.0032579	-1.0084369	1.025937	0.33602542	0.73871654	0.81826794	0.8985198	0.14410283	0.12817112	0.64240664	0.43673173	0.033277813			
WDR61_10169	363064	skic8	0.0059928086296444265	0.12609610735159046	1.0794367	1.0794367	1.0117152	-1.0056881	-1.001118	-1.0207413	-1.0026636	1.0058715	-1.0063974	-1.0041549	1.0794367	0.7281555	0.7290534	0.9692348	0.478605	0.81893295	0.79983187	0.64755344	0.7633392	0.024050694			
XPO1_32314	85252	xpo1	0.015857085507828182	0.1817547490542472	-1.0618867	1.0618867	1.0033289	1.0522366	-1.0066772	1.0321085	1.0033301	1.004389	1.0296698	1.0045837	-1.0618867	0.89145166	0.0454859	0.8183347	0.32349697	0.8827264	0.8143279	0.20740223	0.63391906	0.14176504			
YWHAB_10191	56011	ywhab	0.04330472959489124	0.3026881955588117	1.0751649	1.0751649	1.0274296	1.048527	1.0219251	1.0232607	-1.0107888	1.0164958	1.0109121	-1.0133615	1.0751649	0.24926749	0.3511127	0.4665154	0.42379788	0.6911532	0.54613507	0.62893623	0.5068392	0.013095098			
ZDHHC6_10196	361771	zdhhc6	0.014749850508271876	0.17502584236850524	1.0840888	1.0840888	1.0598683	1.0840888	1.0429289	1.0515561	1.0192899	1.040612	-1.0161669	-1.0106936	1.0724454	0.04576406	0.013522929	0.17929651	0.13835016	0.33349606	0.07869489	0.72273284	0.6202142	0.016283676			
ZFP110_10199	308362	zfp110	0.008555511341026662	0.14040117968195423	-1.13835	1.13835	-1.0442142	-1.0069988	1.0160046	-1.0187742	1.0299507	-1.0140704	1.0061517	-1.0008047	-1.13835	0.26239607	0.80425364	0.7760218	0.5887813	0.38010728	0.6343193	0.84147525	0.97746176	0.088934734			
ZWINT_10214	257644	zwint	0.041778143650956986	0.29607358052640004	-1.0647961	1.0647961	-1.0174725	-1.0317739	1.0018091	-1.0089695	-1.0221809	-1.0244536	-1.030041	-1.0647961	-1.04816	0.005808947	0.19614786	0.7981773	0.16556124	0.33507895	0.38665172	0.3305314	0.05174667	0.16214675			
