Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Lung-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:31.04
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: lung
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
LOC100910973_9069	100910973	loc100910973	0.008450123660346249	0.6868279569892474	-1.0534321	1.0534321	-1.0088872	1.0208116	-1.0190724	-1.0207192	-1.0292028	-1.0182748	-1.004082	-1.0036255	-1.0534321	0.5977674	0.14036049	0.24302545	0.2979897	0.098246284	0.3056292	0.78631353	0.8427546	0.029330596			
LOC100910978_33295	100361383	ecm2	0.04057618178129438	0.8532168834292644	1.2060289	1.2060289	1.0971175	1.0417341	1.0825467	1.0661895	1.0406634	1.2060289	1.1214559	1.081864	1.03004	0.042051084	0.43850818	0.06855293	0.24378027	0.25886428	0.0032828522	0.0081154825	0.024704952	0.66816497			
LOC100911946_9096	100911946	loc100911946	0.037866772402854874	0.8532168834292644	-1.0756397	1.0756397	1.0271522	-1.0267569	-1.0479623	1.0019797	-1.0289102	1.0002711	-1.0291172	-1.0756397	1.0436797	0.18317945	0.26457632	0.15222272	0.9000954	0.33622056	0.989319	0.077113874	0.05487968	0.21237648			
LOC100912163_9101	84481	arid4b	0.02610759493670886	0.8257590791823775	1.0405345	1.0405345	-1.0006932	-1.0050604	1.0110844	-1.0055821	1.0060471	1.0156348	1.0004586	1.0012445	1.0405345	0.9696854	0.81044674	0.54295933	0.74858606	0.7772164	0.39908975	0.97982174	0.9454671	0.038216386			
LOC102549726_32764	102549726	loc102549726	0.018751246758428087	0.7728154936740392	1.0713514	1.0713514	1.0713514	1.0327305	1.0150559	1.0436585	1.0046662	1.0355105	1.0142332	-1.01644	1.0584788	8.3824096E-4	0.21992178	0.57391447	0.014571122	0.84304935	0.023846947	0.3574951	0.39234403	0.07123077			
LOC259245_33313	259244	mup4l4	0.004228755537656061	0.4711395459774953	-2.3520787	2.3520787	-1.5231645	-1.1466019	-1.3681214	-1.508193	-1.409755	-2.3520787	-1.914407	-1.4681362	-1.0484365	0.0072359154	0.1163233	0.023149606	0.013516751	0.0060370145	0.0071988963	3.1310038E-4	9.1456925E-4	0.68054116	3.0	10.0	
LOC290595_32588	290595	gpr15lg	0.024601456406219246	0.8163210534790931	1.6488779	1.6488779	1.4545172	-1.2269816	-1.0899533	1.1671373	1.3233333	-1.5963981	1.0259696	1.1960305	1.6488779	0.02597482	0.5573375	0.7069832	0.5497439	0.16085908	0.26769447	0.8878882	0.45704037	0.03315939			
LOC688041_9143	688041	suz12	0.021609833465503568	0.789766081871345	-1.0717094	1.0717094	-1.0092258	1.0047047	-1.0233978	-1.009098	-1.0505978	-1.0325385	1.0056378	-1.0491921	-1.0717094	0.6819056	0.8541843	0.36267027	0.65719813	0.078096755	0.13625523	0.80094564	0.04838679	0.11480092			
LOC689660_33277			0.0012200081333875558	0.2576546369010853	-16.579872	16.579872	-1.0019453	1.3135976	-1.5359443	-1.2524678	-1.1271605	-2.4835937	-16.579872	-5.3150706	1.0793418	0.99255073	0.15165354	0.1611938	0.34745565	0.5182522	0.028964156	1.5163177E-4	9.756483E-4	0.6651635	3.0	10.0	
LOC691603_32330	54269;408240;29269	mcpt10;mcpt8l2;mcpt8	0.0470144812537195	0.8652244869381992	1.1866243	1.1866243	1.0475389	1.1866243	1.1422933	1.0401409	1.1239545	-1.0376447	1.0439126	1.0770293	-1.1714932	0.48948786	0.05072966	0.08724745	0.68770075	0.09590029	0.7643073	0.65808064	0.43196994	0.110482626			
LRG1_32379	367455	lrg1	0.030303030303030304	0.8532168834292644	1.4367912	1.4367912	-1.2818446	1.0807757	1.3139224	-1.113538	1.2055558	1.0058784	1.05471	1.03022	1.4367912	0.14331542	0.6227699	0.028783694	0.5968503	0.4308936	0.97436583	0.67328787	0.9189099	0.018407036			
MAD2L1_9171	297176	mad2l1	0.04418232706917233	0.8532168834292644	-1.0890241	1.0890241	-1.0568595	1.0042884	-1.0635653	-1.0241817	-1.0890241	-1.0459514	-1.0652308	-1.0656172	-1.0616657	0.043429967	0.85126466	0.03444263	0.33674514	0.0037625902	0.14503768	0.0023177755	0.052807253	0.14385302			
MALT1_9176	307366	malt1	0.010191602119853241	0.7199873755638257	-1.2499042	1.2499042	-1.0375859	1.0297099	-1.037407	-1.0374792	-1.0801976	1.0006039	-1.0021	1.0657716	-1.2499042	0.45300645	0.37998354	0.5650005	0.42648005	0.30521327	0.9891863	0.953407	0.08435279	0.15441516			
MAPK10_32770	25272	mapk10	1.9223375624759708E-4	0.15192507804370448	1.8205594	1.8205594	1.5225224	1.5461543	1.4390552	1.7193152	1.7756993	1.8205594	1.4960973	1.584885	1.1472143	0.017887682	0.011298073	0.057789683	0.0028243356	0.0015781334	0.0011492409	0.020576268	0.025264837	0.6234184			
MCL1_9205	60430	mcl1	0.017939931465430357	0.7728154936740392	1.04778	1.04778	-1.0005822	1.0060999	-1.0024132	-1.0028576	1.0281662	1.0043513	-1.003985	1.0168967	1.04778	0.967171	0.6497471	0.8710796	0.8249122	0.17872322	0.8386752	0.7474728	0.16652296	0.041214168			
ME1_9215	24552	me1	0.0015689350853108452	0.2576546369010853	-1.2140973	1.2140973	-1.0235066	1.0821204	1.0525959	1.0250739	1.1239091	1.0532883	1.0294766	1.1414332	-1.2140973	0.54005647	0.11535847	0.074786305	0.6410272	0.040333997	0.39366755	0.62568134	0.035529677	0.08358996			
MGST1_33167	171341	mgst1	0.030513176144244106	0.8532168834292644	1.1050913	1.1050913	1.0242007	1.0445735	1.0807389	1.0749362	1.0957127	1.024697	1.0573477	1.1050913	1.0790591	0.4045557	0.28211257	0.10774159	0.036955297	0.037064288	0.5221073	0.11482914	0.013413361	0.15557058			
MT2A_9256	100362623;689415	mt2-ps1;mt2a	0.04063604240282685	0.8532168834292644	1.3128097	1.3128097	1.1280677	1.0084003	1.067918	1.0330117	1.0208155	1.0266793	1.1824062	-1.2381836	1.3128097	0.08495068	0.92345196	0.4642515	0.61947006	0.9173421	0.8440891	0.12842208	0.1615213	0.0011090125			
MYL2_32406	363925	myl2	0.03956343792633015	0.8532168834292644	-1.9551234	1.9551234	-1.3031461	-1.9551234	-1.6037337	-1.3212382	-1.3486158	-1.710603	-1.6734236	-1.597685	-1.2339029	0.22409128	0.009289746	0.06498816	0.19853713	0.113820195	0.020745993	0.016638063	0.029379906	0.18639636			
NEFH_33218	24587	nefh	0.042435424354243544	0.8532168834292644	1.8808979	1.8808979	1.6564701	1.6892087	1.7887203	1.7939104	1.8808979	1.7295882	1.3391984	1.2040623	-1.0829799	0.03162988	0.0381127	0.014617645	0.01439021	0.010614665	0.019004248	0.2974211	0.43389344	0.81161			
NFKBIA_9307	25493	nfkbia	0.008264462809917356	0.6868279569892474	1.0946087	1.0946087	1.0136101	-1.092415	-1.0466827	-1.0267	-1.0411481	1.0101801	1.0077037	-1.0206807	1.0946087	0.6613575	0.011156463	0.27993652	0.47062203	0.32042664	0.8113194	0.86966044	0.5953217	0.03650142			
NFKBIE_9309	316241	nfkbie	0.04956327442616291	0.8747525268313014	-1.1240722	1.1240722	1.0112343	1.0003346	-1.0179853	1.0756153	1.0375543	1.0422914	1.0391791	1.0458924	-1.1240722	0.8006619	0.9936079	0.84161574	0.11682239	0.3909176	0.45597646	0.35717496	0.34592688	0.21245237			
NPEPL1_9353	311671	npepl1	0.02109787067786677	0.789766081871345	-1.7817159	1.7817159	-1.7817159	1.2665365	1.3935763	1.224913	1.2662462	1.1097943	-1.122788	1.3333201	1.3471661	0.087752074	0.17924762	0.022427388	0.18419993	0.12576175	0.49869427	0.7271506	0.107837714	0.016998425			
NUCB2_9374	59295	nucb2	9.854158454867955E-4	0.2576546369010853	1.0544946	1.0544946	1.0225867	-1.0242801	-1.0079367	1.0065109	-1.0429066	1.0067714	1.0178974	-1.021562	1.0544946	0.18363461	0.17489564	0.6726729	0.6856275	0.06591136	0.7092453	0.2887907	0.29561588	0.0049002655			
OTC_9401	25611	otc	0.012564818508177105	0.7728154936740392	-1.3600953	1.3600953	1.2187278	1.0664563	-1.0885397	-1.186077	1.0012441	-1.0788021	1.098071	-1.2611994	-1.3600953	0.01698149	0.58782005	0.35339776	0.31968287	0.9831209	0.49275625	0.26011184	0.09037644	0.12642398			
P4HA2_9407	360526	p4ha2	0.03858651502843217	0.8532168834292644	1.0629947	1.0629947	-1.0183539	1.0007952	1.0070939	1.0054133	1.0110928	-1.0136956	-1.0319302	-1.0061373	1.0629947	0.35135934	0.9725419	0.6683543	0.74955624	0.57192546	0.54719263	0.13591921	0.7656626	0.33805823			
PC_9434	25104	pc	0.0362	0.8532168834292644	1.3339847	1.3339847	1.0763373	1.0617847	1.3173155	1.1592932	1.2927753	1.1963327	1.2122791	1.1813865	1.3339847	0.6521894	0.5041427	0.061669946	0.23946081	0.01860064	0.11444299	0.16647467	0.13368785	0.062020317			
PGR_32824	25154	pgr	0.01897722732720735	0.7728154936740392	1.3631712	1.3631712	-1.0685909	1.1102946	1.0652343	-1.0906963	1.087906	-1.0482016	-1.1288816	1.0142093	1.3631712	0.4944531	0.44505388	0.58570874	0.6470598	0.31735802	0.74863774	0.43046924	0.90809155	0.06316543			
PIK3C2A_9479	361632	pik3c2a	0.03853873946206343	0.8532168834292644	-1.0480782	1.0480782	-1.0171549	-1.0195602	-1.0158532	-1.0191998	-1.0480782	-1.0260812	-1.001904	-1.0318772	1.0433252	0.3742748	0.36313653	0.57258016	0.3848659	0.15954727	0.34889433	0.94501036	0.13427937	0.19836436			
PIK3R3_9483	60664	pik3r3	0.03659018987341772	0.8532168834292644	-1.0645083	1.0645083	-1.0635846	1.0004393	-1.0193573	-1.0105184	-1.00251	-1.0054249	-1.0268252	1.0148311	-1.0645083	0.012898252	0.9840279	0.44800386	0.6706037	0.9398205	0.8335014	0.2410406	0.4918385	0.053660486			
PKIB_33180	24678	pkib	0.017635270541082163	0.7728154936740392	-1.1565971	1.1565971	1.0331452	1.0339854	1.0542147	-1.0976788	1.0630276	-1.0217354	1.0153933	1.0737661	-1.1565971	0.5791545	0.4441176	0.40257192	0.119973436	0.27440712	0.66950244	0.72640103	0.080985256	0.071854316			
PLAUR_33147	50692	plaur	0.01371769383697813	0.7728154936740392	1.0802913	1.0802913	1.0018183	-1.0669509	-1.0029933	1.0108773	-1.032523	-1.0573425	-1.0323201	1.0438244	1.0802913	0.95463115	0.09436205	0.93104076	0.6390377	0.3770888	0.22395125	0.39306757	0.24381636	0.013960184			
PLOD2_9506	300901	plod2	0.02535155476331947	0.822196481996717	1.2722882	1.2722882	1.022268	1.2016977	1.226139	1.0394665	1.1640103	1.0993643	1.0873262	1.2224234	1.2722882	0.81437266	0.027603863	0.019103583	0.71136713	0.10062201	0.21312462	0.48326436	0.032993793	0.19397752			
POLR3D_9526	306012	polr3d	0.004517776468277352	0.4711395459774953	-1.1895369	1.1895369	-1.1895369	-1.0621192	-1.0016725	-1.0692831	-1.1171381	1.0647577	1.0472667	1.0432304	1.1731843	0.1519935	0.33410296	0.97523534	0.36574355	0.09525015	0.30330876	0.54576355	0.4363223	0.010502411			
PPARGC1A_33189	83516	ppargc1a	0.04287415641127432	0.8532168834292644	-2.0812807	2.0812807	-1.0490445	-1.3869013	-1.4565427	-1.9172926	-1.3244126	-1.5701466	-2.0812807	-1.3423927	1.1017636	0.7113547	0.05875589	0.018883077	0.05086151	0.014140219	0.010135198	0.08288775	0.008742297	0.24140678			
PPOX_9542	289219	ppox	0.023630280217482227	0.8094609280226446	-1.5914369	1.5914369	1.1298628	1.07918	1.1169437	1.0785935	1.1835058	1.0163983	-1.0895658	1.1171604	-1.5914369	0.13357246	0.42724037	0.23389168	0.3529181	0.06290802	0.8584331	0.6573344	0.19987085	0.35819593			
PRELP_32587	84400	prelp	0.01925005013033888	0.7728154936740392	1.2172732	1.2172732	-1.0839528	-1.039313	1.1187187	1.0733469	1.070344	1.0423275	1.0333669	1.0500015	1.2172732	0.39599806	0.5890601	0.13162166	0.42738977	0.33360705	0.6528991	0.7159012	0.6145603	0.07336541			
PSAT1_9583	293820	psat1	0.034761519805982216	0.8532168834292644	1.1235349	1.1235349	-1.0296345	1.0225645	1.0367848	1.032887	1.112387	1.0065728	1.0667205	1.0653267	1.1235349	0.54905176	0.59216	0.30737245	0.4099772	0.011045918	0.9092115	0.21210164	0.087807335	0.31669694			
RAB11FIP2_9636	308003	rab11fip2	0.045936395759717315	0.8532168834292644	1.1785876	1.1785876	-1.0462399	1.0715271	1.1708268	1.0780647	1.1319723	1.0046155	1.0889616	1.1785876	1.0995739	0.62887037	0.47724596	0.020268254	0.21875238	0.050341442	0.93912077	0.29186425	0.015790805	0.2067026			
RAD51_32943	499870	rad51	0.037145079735511476	0.8532168834292644	-1.8047706	1.8047706	-1.2640238	-1.0340981	-1.8047706	-1.2865515	-1.6422442	-1.7585554	-1.456195	-1.3589393	1.1478739	0.13211037	0.79797435	0.0014184759	0.08909661	0.023499236	0.028664095	0.16268589	0.07788753	0.38708413			
RPS5_9747	25538	rps5	0.04492865406864636	0.8532168834292644	1.0227478	1.0227478	1.0144821	1.0049052	1.0013115	1.0030496	-1.0166246	-1.0004989	1.0062528	-1.0147318	1.0227478	0.1147644	0.5407316	0.9010583	0.71473235	0.29456365	0.96119183	0.5007791	0.19493793	0.08002122			
RRP1B_9753	309673	rrp1b	0.018406148867313916	0.7728154936740392	1.3359036	1.3359036	-1.1845697	1.1121033	1.0342544	1.1708126	1.2523977	1.0839218	1.1820077	1.3359036	1.3083179	0.31977248	0.46270475	0.78379196	0.17104681	0.11482102	0.60075045	0.104986295	0.014794813	0.052790266			
RT1-A2_33098	24974	rt1-a2	0.011368250101502234	0.7544384158269664	-1.1241648	1.1241648	-1.0151854	1.048814	1.0254098	-1.0473198	1.0355611	1.0069752	-1.0260633	1.0563835	-1.1241648	0.6474657	0.23963408	0.4262057	0.2407055	0.45114273	0.8088683	0.4741276	0.1840808	0.12991484			
RT1-A2_9758	24974	rt1-a2	0.009116693679092382	0.6887852406030636	-1.1464546	1.1464546	1.007605	1.060523	1.02548	-1.0172626	1.0396287	1.0341715	-1.0041989	1.0708503	-1.1464546	0.77758497	0.11180161	0.5357001	0.67682004	0.46099132	0.36402276	0.90911955	0.094337665	0.22009084			
RT1-CE11_32928	414791;368153	rt1-ce11;rt1-ce7	0.04252259654889071	0.8532168834292644	1.1732782	1.1732782	-1.0508441	-1.0213252	1.0474949	1.0515761	1.0415503	-1.0795599	-1.0174924	1.0259002	1.1732782	0.5132045	0.7856397	0.55166125	0.5830478	0.5281964	0.19657603	0.8177592	0.710813	0.0113605345			
S100A4_9772	24615	s100a4	0.032446085098115404	0.8532168834292644	1.0273724	1.0273724	-1.0227026	1.0011207	-1.0135506	-1.0167595	-1.0137818	-1.0212575	-1.0223712	-1.0061427	1.0273724	0.18874428	0.9366381	0.39984953	0.32739457	0.4019194	0.3210242	0.24046405	0.6830759	0.055176537			
S100A8_9774	116547	s100a8	0.0016471072678608193	0.2576546369010853	1.3243105	1.3243105	1.1068447	1.0032393	1.0193038	-1.0282074	1.0277053	-1.0200021	1.035416	1.003103	1.3243105	0.10174577	0.93606037	0.66254276	0.53696513	0.7039899	0.72132534	0.37680492	0.9496507	0.09595035			
S100A9_9775	94195	s100a9	0.0012094335819391251	0.2576546369010853	1.2106409	1.2106409	1.0735836	1.0202999	1.0431799	-1.0120451	1.031654	1.0008157	1.0185095	1.0298088	1.2106409	0.0951349	0.50693077	0.215824	0.740992	0.6029462	0.97956556	0.5275298	0.42985937	0.033127975			
SELL_32554	29259	sell	0.011117612638970159	0.7544384158269664	1.0872874	1.0872874	1.0143007	1.0142912	1.0198177	-1.0324322	1.0423795	-1.0340297	-1.028476	-1.0026478	1.0872874	0.63630944	0.64175415	0.4174858	0.22912316	0.124471724	0.29638028	0.4145759	0.8710811	0.03172028			
SERPINH1_9815	29345	serpinh1	0.01567524115755627	0.7728154936740392	-1.059413	1.059413	-1.0157585	-1.024288	-1.0159092	-1.0123899	-1.0262697	1.0257419	-1.0143269	1.0116392	-1.059413	0.17989492	0.03337523	0.33028167	0.4950371	0.353098	0.19437073	0.58643967	0.27228403	0.050426878			
SERTAD1_33143	361526	sertad1	0.04077978913865128	0.8532168834292644	1.0594462	1.0594462	-1.0472003	-1.0566847	-1.0280669	-1.0297121	-1.0072006	1.0177144	-1.0108693	1.0103487	1.0594462	0.15634209	0.09389303	0.51879144	0.2967282	0.8755692	0.58426607	0.7254099	0.7757606	0.12057529			
SLC1A2_33059	29482	slc1a2	0.04597241655006996	0.8532168834292644	1.1593071	1.1593071	1.1011288	1.1278775	1.1593071	1.1478387	1.1185867	1.078363	1.0626955	1.0689198	1.0213037	0.088827826	0.0036410005	0.011630577	0.006709481	0.008935623	0.042791624	0.09866435	0.1590225	0.71712476			
SLC2A1_9862	24778	slc2a1	0.025529388482089847	0.822196481996717	1.1522132	1.1522132	-1.0635324	1.0990682	1.0414375	1.0214039	1.0743203	1.0108069	1.0888889	1.1522132	1.068258	0.3955917	0.06510078	0.419917	0.6155233	0.22669758	0.8238365	0.20113117	0.019618558	0.16595551			
SLC2A2_9863	25351	slc2a2	0.021637426900584796	0.789766081871345	-4.1251245	4.1251245	1.406297	-1.0674587	1.0490254	-1.6099613	-1.2535222	-4.1251245	1.1678244	-1.3016483	1.5449668	0.06623516	0.83463776	0.8225903	0.18712252	0.4121193	0.008640201	0.5376756	0.26241335	0.11370818	3.0	10.0	
SNAP25_9907	25012	snap25	2.081165452653486E-4	0.15192507804370448	1.6248441	1.6248441	1.6005715	1.6248441	1.539148	1.5731317	1.600766	1.6047492	1.4700103	1.3487185	-1.4014926	0.0024526576	0.0019052522	0.0044293697	0.003112967	0.0024715308	0.002563098	0.025098247	0.034927595	0.1423282			
SOCS2_9914	84607	socs2	0.015866388308977037	0.7728154936740392	1.0870378	1.0870378	-1.0230814	-1.0067741	1.0077757	1.0135903	1.0014795	1.0287143	1.0249549	1.0383176	1.0870378	0.26429892	0.6556761	0.68474823	0.4608115	0.9442858	0.13419095	0.32895607	0.10328053	0.2922826			
ST6GALNAC2_9951	303692	st6galnac2	0.044948370115407976	0.8532168834292644	-1.0742587	1.0742587	-1.0022964	-1.003949	-1.0156869	-1.0073001	1.0060377	-1.0742587	-1.0504287	-1.0350486	1.054367	0.9329106	0.9160527	0.44492576	0.84244543	0.7923252	0.0364159	0.04573545	0.23736012	0.011952775			
STAMBP_9954	171565	stambp	0.017998838784594542	0.7728154936740392	1.2909063	1.2909063	1.1961654	1.1296048	-1.0602866	1.2120591	-1.0517381	1.1050638	1.2909063	1.0349476	1.2798246	0.1574167	0.23350883	0.650647	0.06783573	0.6636086	0.3065222	0.015072368	0.7975512	0.042191353			
STAR_32299	25557	star	0.012416239653133623	0.7728154936740392	-1.1360084	1.1360084	1.0532209	1.0660918	1.0578785	1.006859	-1.000587	-1.0453198	-1.0745385	-1.0727549	-1.1360084	0.3642029	0.2829722	0.2266769	0.9112304	0.98708415	0.41133586	0.17490402	0.1481741	0.114150696			
STAT1_9958	25124	stat1	0.04134055789684929	0.8532168834292644	1.6163684	1.6163684	-1.0050313	-1.4932492	-1.3340861	1.0405765	1.0652052	-1.0779693	-1.2560073	-1.0134729	1.6163684	0.9884104	0.2633157	0.45249832	0.89218843	0.7666663	0.7423114	0.45110086	0.9712914	0.017716456			
SULT1C2_33309	171072;316153	sult1c2;sult1c2a	0.0021925453458241976	0.31120814386109963	-2.5581381	2.5581381	-1.460178	-1.2630496	-1.8242973	-1.1983914	-1.228766	-1.933668	-1.3335018	-2.5581381	-1.0330875	0.03624711	0.0022296691	2.143745E-4	0.041136056	0.059957333	0.0034117107	0.019533372	0.0010527858	0.8039515	30.0	100.0	
TIMP1_10022	116510	timp1	0.005	0.47608695652173916	1.0936401	1.0936401	-1.0349888	-1.0276319	-1.022812	-1.008976	-1.0315521	-1.0292143	1.008107	-1.0185294	1.0936401	0.030548107	0.089433424	0.20282581	0.71019894	0.2690277	0.20644768	0.7444206	0.4156802	0.25922257			
UGT1A1_33117	396552;574523;24861;113992;396527;301595;154516;396551	ugt1a9;ugt1a5;ugt1a1;ugt1a6;ugt1a2;ugt1a8;ugt1a7c;ugt1a3	0.0033563672260612043	0.43237907206317866	1.2930493	1.2930493	1.1412956	1.1626358	1.1416558	1.135911	1.211924	-1.127086	1.194139	1.1222792	1.2930493	0.045691535	0.05872573	0.15436624	0.30698067	0.029923042	0.27224296	0.035112623	0.21305679	0.014947031			
UGT2B7_33032	286989	ugt2b7	0.04897218863361548	0.8747525268313014	-3.0796895	3.0796895	-1.3605616	-1.1672354	-1.5083742	-1.2593621	-1.1925057	-3.0796895	-1.1824769	-1.564461	-1.0162163	0.14801697	0.111692294	0.023300687	0.16148794	0.05745003	0.001352759	0.16148531	0.01128627	0.91256315	3.0	10.0	
UNG_32960	304577	ung	0.02768795472918351	0.8421752896793318	-1.5061681	1.5061681	-1.4346892	-1.0427092	-1.101702	-1.0885996	-1.0010116	-1.0969045	-1.4628296	-1.0572369	-1.5061681	0.021544853	0.6388313	0.3796527	0.4819837	0.9900417	0.53073674	0.023937127	0.6054259	0.13942356			
